 0.06; 0.19; 0.15
 0.06; 0.56; 0.10
 0.06; 0.38; 0.14
 0.09; 0.14; 0.16
 0.07; 0.13; 0.16
 0.07; 0.17; 0.14
 0.06; 0.10; 0.16
 0.06; 0.17; 0.13
 0.05; 0.14; 0.11
 0.15; 1.56; 0.37
 0.07; 0.20; 0.12
 0.06; 0.15; 0.10
 0.06; 0.18; 0.09
 0.04; 0.09; 0.12
 0.05; 0.16; 0.21
 0.03; 0.06; 0.07
 0.45; 6.62; 7.11
 0.08; 0.19; 0.16
 0.04; 0.07; 0.07
 0.09; 0.56; 0.22
 0.05; 0.30; 0.13
 0.04; 0.09; 0.12
 0.04; 0.06; 0.10
 0.04; 0.06; 0.05
 0.24; 1.55; 0.99
 0.29; 1.31; 0.94
 0.06; 0.15; 0.15
 0.69; 2.52; 2.82
 0.09; 0.72; 0.17
 0.09; 0.25; 0.27
 0.04; 0.34; 0.07
 0.15; 0.70; 0.62
 0.04; 0.11; 0.06
 0.09; 0.09; 0.28
 0.16; 0.61; 0.47
 0.08; 0.11; 0.17
 0.11; 0.17; 0.22
 0.08; 0.54; 0.09
 0.13; 0.68; 0.19
 0.20; 1.55; 1.20
 0.10; 0.12; 0.42
 0.21; 0.23; 0.35
 0.12; 0.19; 0.26
 0.09; 0.25; 0.21
 0.17; 0.71; 0.67
 0.41; 0.67; 0.89
 0.11; 0.34; 0.43
 0.25; 1.19; 1.49
 1.26; 5.36; 6.50
 0.12; 0.41; 0.20
 0.14; 0.25; 0.65
 0.11; 0.22; 0.21
 1.51; 3.78; 3.00
 0.15; 0.11; 0.25
 0.12; 0.11; 0.34
 0.49; 3.52; 4.09
 2.07; 13.86; 8.32
 0.79; 10.41; 2.18
 0.17; 1.06; 0.80
 0.11; 0.21; 0.30
 0.60; 0.82; 2.92
 0.39; 1.64; 2.06
 0.14; 0.20; 0.30
 0.11; 0.81; 0.33
 1.15; 13.03; 26.52
 0.09; 0.13; 0.16
 3.54; 17.62; 13.40
 0.10; 0.30; 0.39
 0.12; 0.87; 0.19
 0.27; 0.44; 0.83
 0.09; 0.17; 0.20
 0.09; 0.10; 0.83
 0.20; 0.31; 0.47
 0.10; 0.18; 0.25
 0.16; 0.41; 12.94
 4.26; 2.95; 19.01
 0.08; 0.11; 0.16
 0.22; 1.14; 0.43
 0.22; 0.32; 0.46
 0.13; 0.13; 0.64
 0.83; 1.58; 3.72
 0.11; 0.33; 0.18
 0.11; 0.48; 0.18
 0.17; 0.58; 0.53
 0.07; 0.09; 0.15
 0.23; 0.59; 0.42
 0.20; 0.45; 0.54
 0.09; 0.19; 0.19
 0.09; 0.17; 0.18
 0.09; 0.09; 0.18
 0.08; 0.09; 0.11
 0.22; 0.59; 0.48
 0.28; 1.10; 1.15
 0.10; 0.14; 0.42
 0.09; 1.65; 1.23
 0.31; 0.28; 1.48
 0.10; 0.50; 0.90
 0.14; 1.07; 0.41
 0.17; 0.68; 0.67
 0.29; 1.39; 0.63
 1.30; 6.78; 10.91
 0.11; 0.19; 0.23
 0.27; 0.39; 1.46
 0.10; 0.24; 0.18
 0.12; 0.16; 1.04
 0.20; 0.87; 0.72
 0.19; 0.15; 1.24
 0.09; 0.09; 0.27
 0.12; 0.20; 0.50
 0.17; 0.49; 0.67
 0.09; 0.13; 0.14
 0.16; 4.22; 0.53
 0.09; 0.22; 0.17
 0.20; 1.53; 0.32
 1.87; 10.09; 8.81
 0.17; 1.32; 0.44
 0.14; 0.61; 0.43
 0.11; 0.21; 0.32
 77.43; 89.57; 233.00
 0.09; 0.11; 0.19
 0.09; 0.37; 0.19
 0.52; 2.24; 0.75
 0.20; 0.33; 0.65
 0.10; 0.20; 0.34
 0.11; 0.32; 0.26
 0.10; 0.43; 0.21
 0.28; 0.45; 0.85
 0.15; 0.15; 0.34
 0.59; 1.18; 6.73
 0.10; 0.21; 0.20
 0.12; 0.27; 0.31
 0.08; 0.09; 0.29
 0.09; 0.13; 0.21
 0.12; 0.12; 0.15
 0.15; 0.19; 0.70
 0.14; 0.22; 0.20
 0.23; 0.61; 0.95
 0.15; 0.19; 0.92
 0.37; 0.29; 0.98
 0.14; 0.18; 0.56
 0.77; 12.61; 3.19
 0.17; 0.39; 0.49
 0.71; 2.67; 1.95
 0.20; 0.40; 0.58
 0.14; 0.15; 0.42
 0.26; 0.51; 1.05
 0.17; 0.14; 0.62
 1.12; 3.36; 6.17
 0.27; 0.25; 0.50
 0.56; 1.09; 2.86
 0.19; 0.21; 0.69
 0.21; 2.68; 0.60
 0.15; 0.18; 0.25
 0.22; 1.48; 0.77
 0.19; 0.57; 0.58
 0.14; 0.22; 1.17
 0.30; 0.73; 1.50
 0.21; 0.46; 0.49
 0.30; 1.03; 1.58
 0.19; 1.52; 0.98
 0.16; 0.27; 0.93
 0.59; 1.08; 7.49
 0.28; 0.34; 7.30
 1.16; 1.97; 2.62
 0.15; 0.16; 0.34
 0.41; 2.38; 3.79
 0.19; 0.40; 1.64
 0.14; 0.17; 0.15
 0.27; 0.41; 0.53
 0.22; 0.34; 3.85
 0.71; 12.95; 3.54
 0.23; 0.40; 0.43
 0.23; 1.03; 2.36
 0.94; 1.28; 2.29
 0.38; 3.44; 1.18
 1.35; 7.76; 4.75
 0.22; 0.14; 0.64
 0.15; 0.16; 0.68
 0.20; 0.64; 1.14
 0.64; 2.82; 1.97
 0.60; 0.72; 2.69
 0.23; 0.61; 0.42
 0.20; 0.15; 0.25
 1.76; 12.13; 5.72
 0.56; 3.31; 3.58
 0.29; 0.61; 2.98
 0.23; 4.67; 1.48
 0.14; 0.14; 0.47
 0.20; 0.42; 0.35
 684.60; 1361.71; 1595.18
 0.24; 0.20; 0.76
 0.15; 0.32; 0.15
 0.34; 3.07; 1.75
 0.15; 0.22; 0.20
 1.66; 4.77; 8.15
 0.16; 0.15; 0.16
 0.18; 0.22; 0.46
 0.17; 0.61; 0.20
 0.25; 13.47; 2.35
 0.28; 0.31; 0.91
 0.32; 0.41; 0.42
 0.25; 0.79; 0.69
 0.49; 1.39; 2.25
 0.35; 0.73; 1.17
 0.17; 0.43; 0.86
 0.41; 1.48; 1.52
 0.27; 0.78; 0.79
 0.17; 0.24; 0.61
 0.16; 0.30; 0.51
 0.15; 0.23; 0.61
 0.84; 5.24; 4.40
 0.14; 0.16; 0.43
 0.20; 0.38; 1.70
 0.30; 0.89; 0.65
 0.18; 0.19; 1.32
 0.26; 0.45; 0.88
 0.23; 0.67; 0.88
 0.18; 0.37; 0.69
 0.53; 4.40; 3.52
 0.33; 1.81; 1.75
 0.17; 0.36; 0.53
 0.33; 1.59; 2.26
 8.40; 9.34; 23.59
 0.19; 0.16; 0.66
 0.51; 1.63; 4.17
 0.27; 0.61; 2.03
 0.23; 0.76; 19.02
 0.15; 0.12; 0.48
 0.22; 0.56; 0.47
 1.13; 2.35; 3.96
 0.32; 1.51; 1.44
 0.21; 0.41; 0.73
 0.18; 0.20; 0.30
 0.28; 0.52; 1.00
 0.26; 0.80; 1.48
 1.14; 4.54; 8.78
 0.63; 5.20; 2.58
 0.38; 0.31; 1.38
 0.26; 0.40; 1.42
 0.27; 2.42; 0.77
 0.50; 2.15; 3.64
 0.28; 0.66; 1.45
 0.79; 1.23; 3.30
 0.49; 0.84; 0.97
 0.20; 0.21; 0.43
 0.48; 4.94; 2.66
 0.54; 1.21; 6.00
 0.28; 0.26; 0.24
 0.42; 0.75; 0.65
 2.55; 9.33; 8.96
 0.45; 2.44; 1.46
 0.25; 0.46; 2.27
 0.37; 5.58; 1.84
 0.22; 0.24; 0.59
 0.53; 0.43; 1.50
 0.23; 0.43; 0.73
 0.21; 0.41; 1.33
 1.55; 2.67; 16.66
 0.29; 1.69; 1.23
 0.29; 0.60; 1.26
 0.33; 0.20; 1.05
 0.35; 2.13; 0.37
 0.39; 1.38; 2.79
 0.27; 0.56; 0.57
 0.23; 0.34; 1.57
 0.25; 0.37; 0.63
 0.34; 0.56; 0.88
 0.39; 0.80; 3.39
 0.25; 0.59; 1.50
 0.23; 0.47; 1.22
 0.25; 0.18; 0.50
 0.41; 0.60; 2.10
 1.78; 10.77; 18.41
 0.39; 0.48; 2.21
 0.19; 0.25; 0.17
 0.35; 0.62; 0.73
 2.44; 4.07; 11.54
 0.25; 0.27; 0.81
 0.23; 0.46; 0.86
 0.26; 0.32; 0.48
 0.22; 0.39; 2.39
 0.27; 0.34; 0.58
 0.28; 0.37; 1.16
 0.33; 0.48; 2.33
 0.38; 9.05; 1.26
 0.23; 0.24; 1.35
 0.20; 0.20; 0.64
 0.23; 0.40; 0.52
 0.20; 0.17; 0.28
 0.35; 0.42; 1.34
 1.22; 2.60; 5.42
 1.30; 4.39; 24.83
 0.31; 1.24; 1.42
 0.29; 5.55; 1.49
 0.49; 0.93; 1.79
 0.29; 0.89; 1.54
 0.66; 2.29; 5.25
 0.41; 1.50; 4.47
 0.26; 0.38; 0.45
 0.33; 0.56; 3.27
 0.79; 3.31; 2.21
 0.27; 0.33; 1.46
 0.25; 0.26; 0.72
 0.39; 0.54; 2.14
 0.30; 0.41; 0.66
 0.60; 1.07; 2.91
 0.27; 0.35; 0.47
 0.34; 0.80; 1.69
 1.22; 1.61; 18.53
 0.26; 0.52; 0.84
 0.31; 0.58; 11.05
 0.56; 1.11; 3.86
 1.01; 71.30; 6.70
 0.30; 0.36; 2.12
 1.05; 2.48; 7.30
 0.23; 0.26; 2.45
 0.28; 0.30; 1.57
 0.22; 0.25; 0.52
 0.31; 1.37; 4.41
 0.29; 0.75; 0.81
 0.34; 0.84; 1.51
 0.34; 0.23; 2.80
 0.36; 0.32; 6.30
 0.24; 0.45; 1.50
 0.31; 0.70; 6.76
 0.35; 0.55; 1.95
 0.32; 0.66; 3.01
 0.29; 0.74; 0.92
 0.66; 4.36; 8.97
 0.40; 1.89; 1.47
 0.67; 0.65; 3.49
 1.52; 13.43; 11.52
 0.26; 0.69; 0.70
 1.26; 6.21; 7.67
 12.90; 22.72; 67.98
 1.20; 1.42; 25.89
 1.50; 1.89; 205.21
 1.17; 1.64; 405.87
 1.27; 2.15; 491.40
 0.97; 1.03; 3.36
 1.99; 11.22; 23.52
 1.07; 3.41; 271.40
 1.23; 2.34; 9.24
 1.72; 2.63; 98.64
 1.72; 2.39; 680.83
 1.00; 1.19; 30.89
 1.11; 8.10; 37.97
 1.21; 3.27; 116.86
 1.96; 3.83; 21.73
 29.59; 404.22; 211.08
 1.72; 3.17; 11.62
 0.98; 0.91; 4.23
 1.28; 2.23; 13.62
 1.16; 2.44; 9.61
 1.53; 4.72; 36.26
 4.21; 19.26; 233.75
 2.83; 12.96; 82.32
 1.42; 4.84; 9.46
 1.02; 0.66; 5.47
 1.75; 3.19; 10.87
 2.10; 2.06; 37.22
 1.75; 12.06; 203.36
 1.02; 2.06; 15.09
 1.35; 3.13; 2808.51
 2.07; 4.54; 249.93
 27.24; 68.65; 1322.65
 1.14; 1.38; 46.52
 1.18; 1.28; 37.48
 1.23; 1.90; 6.93
 12.16; 22.91; 74.16
 1.01; 2.30; 4.34
 2.28; 4.23; 8.13
 1.04; 1.83; 2.08
 1.31; 1.87; 211.09
 1.03; 0.66; 34.25
 1.22; 6.57; 51.73
 1.23; 3.48; 31.45
 0.92; 0.89; 2.04
 3.27; 38.33; 288.92
 1.02; 0.66; 8.41
 1.34; 2.78; 5.22
 6.39; 41.39; 145.74
 1.52; 5.24; 23.51
 1.20; 1.23; 44.67
 1.01; 0.73; 4.88
 1.75; 9.37; 115.45
 2.28; 1.93; 25.90
 1.61; 11.55; 121.29
 0.99; 1.26; 8.96
 1.10; 1.42; 3.65
 1.33; 2.13; 58.19
 1.45; 1.35; 24.12
 2.44; 7.35; 262.43
 1.46; 0.68; 136.07
 1.82; 1.85; 34.14
 1.06; 1.24; 61.95
 1.39; 0.66; 10.81
 1.10; 1.00; 4.50
 1.22; 1.88; 27.78
 1.30; 1.98; 99.59
 1.10; 2.73; 19.39
 2.09; 7.91; 19.97
 1.56; 1.22; 438.54
 1.17; 2.77; 65.47
 1.75; 3.38; 9.02
 2.22; 23.18; 136.24
 1.18; 5.78; 9.50
 1.31; 1.45; 20.28
 1.14; 1.37; 26.13
 1.17; 2.67; 4.76
 2.01; 6.64; 14.65
 6.87; 5.45; 341.46
 2.48; 4.27; 154.61
 2.79; 21.77; 23.66
 1.78; 3.59; 8.10
 1.07; 1.26; 14.62
 1.26; 0.84; 3.78
 1.12; 1.75; 120.14
 1.17; 3.76; 42.24
 13.85; 32.19; 226.09
 1.28; 2.44; 15.45
 1.02; 3.00; 34.77
 1.15; 1.32; 12.64
 1.14; 5.97; 8.07
 5.05; 5.83; 587.57
 1.51; 2.75; 30.07
 17.38; 82.40; 896.32
 1.19; 2.98; 280.77
 1.78; 4.07; 25.02
 1.81; 6.26; 83.51
 1.30; 2.03; 5.95
 1.54; 1.72; 44.14
 1.79; 3.21; 84.86
 22.80; 2.92; 23.67
 26.05; 2.92; 1368.29
 8.36; 3.87; 396.69
 32.91; 4.80;
 25.36; 2.61; 187.24
 22.34; 4.47; 4263.06
 7.30; 2.60;
 10.10; 3.41; 18272.19
 25.65; 3.26; 13259.23
 7.85; 12.57; 16983.00
 20.45; 3.88; 491.55
 12.85; 3.17; 92.48
 26.89; 4.11; 352.21
 7.86; 3.62; 6.27
 40.07; 30.57; 949.90
 20.41; 2.72; 1388.41
 6.13; 3.17; 8.56
 36.36; 9.44; 295.31
 25.80; 6.98; 1223.19
 14.40; 2.47; 3178.90
 23.66; 2.49; 708.99
 13.73; 4.72; 19.09
 21.02; 3.15; 387.79
 39.57; 2.68;
 38.33; 2.83; 49.41
 22.24; 2.90; 23.96
 21.70; 5.96; 78.30
 6.82; 4.29; 1048.36
 20.08; 3.56; 60.55
 16.11; 2.45; 6.66
 36.92; 12.66; 29.21
 7.14; 2.44; 1826.20
 6.15; 3.91; 62.82
 13.35; 7.28; 50.60
 8.99; 3.73; 25.22
 25.91; 4.21; 14203.99
 7.23; 2.43; 206.94
 8.28; 2.24; 104.25
 25.19; 2.49; 187.00
 8.57; 3.13; 276.45
 7.27; 3.38; 24.40
 19.66; 3.21; 258.63
 44.36; 3.15; 5911.76
 25.99; 17.20; 27981.53
 6.30; 2.36; 12.79
 5.01; 4.99; 12.93
 12.89; 6.50; 2075.85
 7.32; 2.31; 5263.37
 39.38; 4.10; 54.03
 24.61; 3.50; 46.56
 35.84; 5.58; 246.41
 16.72; 5.06; 123.45
 14.55; 4.63; 148.81
 20.46; 2.44; 168.34
 17.01; 3.44; 421.62
 20.99; 3.65; 16754.53
 30.64; 5.06; 33.07
 23.60; 3.00; 397.73
 8.10; 2.68; 14.48
 8.54; 2.32; 11.70
 25.13; 6.88; 198.13
 11.25; 4.93; 392.76
 42.85; 5.02; 510.19
 7.91; 3.70; 4386.96
 7.04; 3.56; 427.20
 16.24; 2.50; 142.51
 37.31; 5.88; 576.43
 26.42; 4.56; 11919.09
 26.74; 3.42; 1025.30
 27.35; 2.53; 116.72
 35.16; 5.16; 76.95
 16.95; 7.29; 23538.97
 9.82; 2.53; 1606.22
 34.90; 2.91; 4151.56
 29.36; 4.14; 277.53
 22.25; 2.50; 64.47
 20.37; 2.78; 23173.90
 46.20; 5.55; 25693.86
 20.34; 3.73; 489.08
 25.59; 2.94; 34517.66
 8.86; 2.48; 27021.66
 39.54; 30.19; 944.73
 16.46; 8.46; 418.75
 5.92; 3.34; 88.09
 24.80; 4.88; 4453.91
 45.50; 10.82; 25384.44
 7.23; 3.56; 427.12
 29.18; 2.96; 1341.09
 22.23; 4.68;
 23.26; 14.47; 5707.33
 32.64; 7.42; 35.43
 8.97; 2.78; 26.57
 27.82; 3.59; 34.36
 11.02; 3.56; 25.88
 25.46; 4.95;
 26.31; 3.28; 13.20
 36.58; 9.43; 292.65
 8.61; 3.10; 95.42
 36.66; 12.61; 29.34
 19.66; 5.05; 35.04
 52.98; 9.26;
 75.82; 5.90;
 55.68; 6.55; 1321.12
 47.37; 5.64; 16107.78
 41.74; 6.22;
 49.63; 7.65;
 47.90; 7.75; 1407.92
 57.93; 6.07; 6773.80
 72.60; 12.70; 2790.12
 106.68; 15.57;
 32.59; 6.23; 10610.98
 58.50; 6.09;
 56.76; 6.94; 155.73
 59.27; 6.36; 1296.44
 133.44; 38.05; 2761.61
 47.94; 8.77; 3855.23
 61.37; 7.67; 27235.79
 64.61; 7.03; 1080.16
 54.45; 6.57; 424.26
 73.08; 10.76;
 58.11; 6.37;
 62.38; 6.43; 10042.74
 601.19; 24.51; 55822.07
 47.87; 5.67; 6491.31
 69.49; 16.40; 4565.92
 87.94; 10.74; 1186.53
 87.16; 31.88;
 88.21; 10.04; 55912.15
 51.23; 5.60; 39.74
 47.49; 6.46;
 42.58; 6.13; 299.50
 64.71; 7.99; 21.48
 26.19; 5.40; 54.11
 62.61; 7.24; 1986.22
 62.28; 8.83; 3373.12
 56.65; 6.98; 6705.52
 67.00; 6.64;
 52.62; 6.56; 8716.34
 51.61; 7.85; 79.79
 72.85; 7.67; 1655.36
 144.51; 16.50; 36730.91
 44.33; 6.43; 6709.23
 58.42; 6.39; 45610.13
 159.50; 32.07; 51770.74
 41.40; 6.79;
 59.72; 12.95; 42.55
 142.49; 12.37; 3658.65
 62.62; 6.78; 62.54
 81.08; 26.63; 121.00
 56.66; 6.80; 1377.09
 52.29; 5.81; 131.95
 71.71; 6.69; 5608.24
 51.51; 5.84; 32893.50
 138.06; 7.13; 49.44
 44.85; 5.50;
 43.59; 7.25; 2479.58
 60.06; 7.09; 6204.05
 85.77; 11.87;
 68.86; 6.61; 34.45
 88.10; 5.32; 4354.24
 97.59; 20.51;
 49.05; 6.59;
 44.57; 5.57; 19004.82
 45.90; 5.43;
 55.35; 7.11; 4462.93
 74.16; 7.91; 973.95
 52.78; 6.08; 2003.29
 67.01; 5.58;
 47.60; 5.94;
 194.36; 11.23; 31.12
 64.52; 5.51; 2332.24
 127.76; 19.24; 10031.66
 50.19; 6.01; 3036.93
 69.97; 7.88; 822.30
 40.98; 6.20; 31.67
 37.41; 5.48; 55.68
 120.60; 22.70; 14874.12
 65.51; 19.75;
 59.53; 6.47; 224.24
 81.66; 18.14; 10.48
 131.54; 89.79; 69.77
 47.38; 6.60; 343.64
 49.83; 7.23; 23.83
 88.88; 38.82; 43.34
 73.38; 18.18; 78.01
 111.26; 100.01;
 71.74; 11.18;
 46.52; 6.45; 969.88
 58.47; 9.20;
 66.90; 7.26; 780.88
 51.33; 8.88;
 45.58; 7.17; 268.97
 42.65; 8.25; 1305.26
 44.51; 7.32;
 42.13; 5.82; 3241.15
 39.57; 5.68; 226.25
 48.95; 5.96; 41.72
 45.97; 16.90; 4979.40
 126.82; 20.70; 12686.21
 76.61; 8.54;
 114.35; 14.92; 9585.20
 172.90; 10.94; 3771.05
 1505.81; 436.55;
 96.14; 16.36; 6956.09
 173.62; 59.86; 849.27
 326.33; 14.53; 64.66
 98.59; 13.35; 62.47
 397.33; 74.51;
 82.22; 10.04;
 176.24; 19.14; 2025.95
 106.76; 11.03; 414.72
 96.24; 19.77;
 112.30; 10.49; 1965.46
 133.88; 12.39;
 100.39; 10.57; 376.56
 596.73; 64.43; 80.43
 92.88; 14.44; 3405.95
 279.86; 93.08;
 119.03; 14.49; 6142.76
 134.73; 77.68; 4508.78
 87.47; 15.55; 31288.77
 94.75; 14.27; 43349.01
 261.36; 16.49; 16.03
 516.87; 21.56;
 128.67; 15.38; 25382.87
 160.57; 24.72;
 101.07; 36.98; 66.33
 246.19; 18.47; 4090.55
 191.55; 24.77;
 113.18; 12.49; 468.16
 188.37; 16.20; 33.45
 110.31; 86.12;
 224.31; 54.26;
 127.85; 15.98; 124.45
 77.15; 10.04; 648.07
 77.39; 10.96;
 100.60; 14.42; 5441.47
 71.99; 10.17;
 171.99; 16.89; 5501.41
 84.49; 11.01; 9261.83
 151.21; 17.00; 18928.55
 234.58; 16.55; 3922.99
 381.66; 104.13; 8957.26
 92.71; 14.07;
 241.50; 16.93; 18.19
 101.14; 12.42;
 133.09; 16.39; 1539.46
 125.42; 24.06; 140.00
 105.60; 15.13;
 138.55; 11.51; 7929.23
 76.80; 11.65; 206.12
 114.16; 14.62; 14.06
 77.35; 11.16; 33.68
 359.88; 116.60; 648.53
 900.51; 30.88; 6553.71
 87.24; 10.96; 8670.47
 218.35; 16.92; 39390.87
 123.85; 21.03; 260.39
 97.84; 11.84; 92.33
 107.41; 15.23;
 101.36; 11.09;
 91.87; 11.50;
 84.88; 10.72;
 386.52; 16.81;
 124.36; 12.85; 1518.47
 114.43; 12.40;
 86.69; 14.99; 945.44
 61.12; 11.38; 5788.68
 73.26; 10.11; 40.01
 100.95; 20.91;
 254.03; 56.50; 260.68
 87.70; 25.57; 5889.40
 84.25; 11.46; 10004.55
 88.57; 11.36; 1314.80
 105.34; 16.99; 32.40
 94.84; 13.23; 57250.33
 179.04; 23.66; 1279.38
 244.69; 443.91; 139.26
 139.63; 12.03; 512.44
 131.32; 34.15; 54.06
 227.95; 70.79; 3003.41
 111.44; 14.56; 34522.09
 306.66; 23.66;
 148.76; 24.11;
 109.54; 15.30; 58952.69
 112.78; 49.20;
 96.66; 14.73; 448.43
 84.37; 13.13; 545.55
 270.80; 49.35; 28752.12
 295.12; 27.07;
 116.41; 16.41; 22388.76
 147.88; 14.08; 178.38
 156.32; 89.91; 59.13
 162.51; 40.24; 16713.98
 324.87; 19.92;
 231.63; 29.92;
 279.89; 18.16; 749.75
 119.95; 19.61; 375.21
 153.66; 27.74;
 300.03; 18.61; 47169.82
 253.07; 32.55; 1221.21
 265.70; 19.74; 17809.71
 597.34; 55.34;
 220.18; 19.56;
 536.08; 53.43;
 208.08; 47.09;
 183.15; 36.23; 42001.17
 177.66; 22.77; 49488.91
 788.34; 50.80;
 243.52; 18.63; 10875.00
 239.64; 50.05;
 406.64; 25.16; 84.33
 588.53; 103.88;
 449.77; 29.90;
 1406.34; 36.68; 56953.36
 163.92; 24.68; 89.99
 202.67; 30.68; 317.99
 229.31; 18.32; 9993.31
 492.60; 46.16;
 141.01; 24.39; 24.19
 172.91; 19.02; 1449.05
 466.77; 23.18; 82.62
 179.49; 37.80;
 252.76; 23.88; 58.42
 201.98; 51.60; 9516.60
 295.58; 39.80;
 163.28; 18.01;
 1157.01; 430.82; 568.12
 149.95; 24.92;
 200.69; 24.02;
 145.81; 42.98; 42.87
 542.72; 93.21; 3618.29
 258.97; 78.52; 11542.99
 804.89; 27.91; 1290.51
 772.30; 34.52; 13066.86
 707.19; 78.42;
 164.87; 20.25; 41214.01
 391.03; 34.05;
 239.74; 32.55; 13679.86
 156.79; 17.69; 336.54
 162.08; 20.68; 9598.90
 162.55; 25.61; 41867.15
 312.44; 23.14; 2666.57
 291.55; 23.28;
 264.87; 27.70; 33911.93
